id;city_id;type_id;total_area;rooms;ceiling_height;floors_total;living_area;floor;is_apartment;open_plan;kitchen_area;balcony;airports_nearest;parks_around3000;ponds_around3000
18529;6X8I;F8EM;91;2;;17;55;5;0;0;14;;30905;1;2
18530;6X8I;F8EM;60;3;;9;49;2;0;0;6,5;;14525;0;1
18531;6X8I;F8EM;73;3;3,2;5;43,5;1;0;0;9;;29314;1;0
18532;6X8I;F8EM;63;2;;16;28;3;0;0;8;1;23278;1;2
18533;G6ON;F8EM;64;3;2,65;5;37;4;0;0;14;1;;;
18534;6X8I;F8EM;60;3;;9;44;8;0;0;8;1;10626;1;1
18535;6X8I;F8EM;40;1;2,75;3;21;2;0;0;6,2;0;32676;1;1
18536;6X8I;F8EM;39;1;2,65;25;18,4;21;0;0;9,5;2;30073;0;0
18537;C3YJ;F8EM;68;3;2,5;9;40;8;0;0;8,4;;;;
18538;6X8I;F8EM;40;1;;16;17;14;0;0;10;2;29925;0;0
18539;66WT;LVBX;48;1;;12;22;7;0;0;14;0;;;
18540;6X8I;F8EM;65,5;3;2,65;9;48;7;0;0;6,3;;20129;1;2
18541;6X8I;F8EM;43;1;2,8;24;19;17;0;0;12;4;40648;1;0
18542;H8WO;F8EM;47,1;2;2,55;5;26,8;5;0;0;6,4;1;;;
18543;IVEB;LVBX;88,7;3;2,55;8;52,8;5;0;0;10,8;1;;;
18544;6X8I;F8EM;68,3;2;3,2;5;33,2;1;0;0;15;;14087;0;0
18545;6X8I;F8EM;43;2;25;5;29;3;0;0;;;27054;1;0
18546;6X8I;F8EM;80;3;;16;;2;0;0;;;20558;0;0
18547;6X8I;F8EM;61;3;2,5;9;43,4;2;0;0;6,2;1;45303;0;0
18548;6X8I;F8EM;119;6;3;10;86,2;3;0;0;9,4;;13774;1;1
18549;6X8I;F8EM;29;0;;16;19;11;0;1;;2;10949;0;0
18550;6X8I;F8EM;85;4;3;4;56;3;0;0;15;1;22775;1;1
18551;6X8I;F8EM;37;1;2,6;9;21;7;0;0;9,5;;28881;0;2
18552;6X8I;F8EM;42;3;2,5;5;;3;0;0;;;15600;1;2
18553;6X8I;F8EM;40,2;1;;5;16;2;0;0;10,8;;20296;3;1
18554;6X8I;F8EM;131,1;3;;8;79,34;4;0;0;12,89;1;27102;2;2
18555;6X8I;F8EM;40,5;1;2,75;16;17,8;2;0;0;9,5;;34201;0;0
18556;6X8I;F8EM;76;3;3;4;54;4;0;0;6,5;;20474;1;0
18557;6X8I;F8EM;100;3;2,75;19;58;3;0;0;15,5;0;;1;0
18558;QQO2;EQUI;80;3;2,55;10;49,6;8;0;0;10,6;2;;;
18559;HDNM;IZIQ;35,5;1;2,58;5;18;3;0;0;8;;;;
18560;6X8I;F8EM;33,6;1;2,55;16;17,9;6;0;0;7,3;;21297;1;2
18561;6X8I;F8EM;60;2;2,8;15;34;8;0;0;12;1;51218;0;0
18562;FJEG;F8EM;56,7;3;;4;42;2;0;0;5,1;1;27069;0;3
18563;6X8I;F8EM;56;2;2,9;5;33;5;0;0;8,3;1;13869;0;0
18564;6X8I;F8EM;60,1;2;2,55;10;34,3;8;0;0;9,1;2;42702;2;0
18565;6X8I;F8EM;143;5;3,5;5;98;1;0;0;20;;23986;0;3
18566;6X8I;F8EM;130;3;3,37;6;66,9;4;0;0;27,4;;23568;3;3
18567;6X8I;F8EM;49,6;2;2,66;12;30,1;12;0;0;7,2;4;27880;1;1
18568;VW0U;EQUI;55;2;2,6;5;31,5;5;0;0;9;2;;;
18569;6X8I;F8EM;70;2;2,75;10;38,4;6;0;0;13,2;;33365;0;1
18570;6X8I;F8EM;113,2;4;2,85;6;76,8;2;0;0;13,7;;24702;0;1
18571;6823;F8EM;44;2;;4;29;1;0;0;5,5;0;20409;3;3
18572;6X8I;F8EM;36;1;;4;19;1;0;0;9;;19459;2;1
18573;R27I;F8EM;101,9;4;2,6;8;72,2;6;0;0;13,8;;26876;0;0
18574;6X8I;F8EM;87,6;2;3,3;4;50;4;0;0;11,3;0;19933;3;3
18575;0SI2;F8EM;75;4;2,5;5;50;3;0;0;9;2;;;
18576;187Y;IZIQ;53;2;;17;24;3;0;0;19;;;;
18577;WBH1;9N9J;82,5;3;;9;;2;0;0;;;;;
18578;6X8I;F8EM;58,1;2;;24;31;6;0;0;10,1;1;33040;0;0
18579;187Y;IZIQ;68,8;2;2,75;22;35,55;16;0;0;13,67;;;;
18580;187Y;IZIQ;27,4;1;;27;17;14;0;0;;;;;
18581;6X8I;F8EM;36,39;1;;17;16;5;0;0;8,63;0;43254;0;0
18582;BCSZ;9N9J;72;2;2,75;7;36;7;0;0;15;5;;;
18583;6X8I;F8EM;97,2;3;;6;63;2;0;0;25;0;23690;0;1
18584;187Y;IZIQ;48;1;2,7;24;18,1;18;0;0;18,3;1;;;
18585;6X8I;F8EM;108;3;;7;63;3;0;0;20;;25988;2;1
18586;6X8I;F8EM;76,34;3;2,75;13;46,05;5;0;0;13,32;;40126;2;0
18587;JPKJ;N8E6;56;2;;5;32,5;5;0;0;8,7;1;;;
18588;6X8I;F8EM;52,1;2;2,65;12;30;10;0;0;8,5;;35556;1;1
18589;E66G;F8EM;41,3;1;2,7;16;20,4;4;0;0;10,5;0;56588;0;1
18590;6X8I;F8EM;37,2;1;;6;18,3;4;0;0;6,4;0;11633;2;2
18591;O5K1;F8EM;43;2;2,62;5;28,6;5;0;0;5;1;;;
18592;6X8I;F8EM;48,8;4;2,5;5;37,1;5;0;0;5,2;;12152;2;1
18593;6X8I;F8EM;60,2;3;2,5;9;25,3;7;0;0;6,2;;48272;0;0
18594;6X8I;F8EM;85;4;;5;60;1;0;0;6,9;;20810;1;3
18595;6X8I;F8EM;39;1;2,8;18;20;7;0;0;9;2;31844;0;1
18596;6X8I;F8EM;31,3;1;2,5;7;17,7;4;0;0;5,7;1;35926;1;0
18597;6X8I;F8EM;53,5;2;;10;29,7;2;0;0;8,8;1;39954;0;2
18598;6X8I;F8EM;39,5;1;;16;16;2;0;0;10;2;49903;1;0
18599;6X8I;F8EM;68;3;;16;43;10;0;0;10;;37273;1;1
18600;6X8I;F8EM;62,6;2;2,6;13;36,6;6;0;0;10,6;;35353;0;1
18601;6X8I;F8EM;57,2;3;2,5;9;38,7;3;0;0;6,1;5;17845;0;0
18602;6X8I;F8EM;35;1;;23;14,7;23;0;0;8,7;2;21928;0;1
18603;6X8I;F8EM;61;3;;5;43,6;2;0;0;7;0;21547;1;0
18604;6X8I;F8EM;80,9;3;2,92;4;50;1;0;0;9,3;;26604;1;1
18605;6X8I;F8EM;31;1;;5;17;5;0;0;5,6;0;16757;0;1
18606;6X8I;F8EM;33,9;1;2,65;18;15;3;0;0;10;;18849;0;2
18607;6X8I;F8EM;155;3;;21;105;21;0;0;20;;13275;0;0
18608;6X8I;F8EM;64,8;2;2,75;13;27,9;7;0;0;14,8;1;51443;1;0
18609;E66G;F8EM;31,5;1;2,5;5;16,7;4;0;0;5,5;;58223;1;2
18610;6X8I;F8EM;48,8;2;;9;30,6;8;0;0;6;0;28650;1;2
18611;6X8I;F8EM;106,7;4;2,8;5;70,5;1;0;0;16,5;;22481;2;3
18612;6X8I;F8EM;67;2;2,7;16;54;16;0;0;;;31800;2;1
18613;VLGF;F8EM;44,7;2;2,5;5;28,5;5;0;0;5,5;;17172;1;1
18614;6X8I;F8EM;36;1;;25;18,6;8;0;0;9;;28959;1;0
18615;6X8I;F8EM;44,2;2;2,6;9;27,6;5;0;0;6,7;;29439;0;0
18616;6X8I;F8EM;146;4;3,37;3;104;2;0;0;11,5;;21813;3;2
18617;6X8I;F8EM;68,5;2;;35;27;3;0;0;23;1;18627;1;3
18618;6X8I;F8EM;47,3;1;2,8;19;17,1;16;0;0;12,8;2;19174;1;1
18619;6X8I;F8EM;54;2;;19;29;1;0;0;8,9;0;38171;0;2
18620;6X8I;F8EM;53;2;;16;27,8;9;0;0;9,6;2;10031;1;0
18621;6X8I;F8EM;65;3;2,5;9;45;8;0;0;7;;17623;0;0
18622;6X8I;F8EM;26;0;2,7;17;18;12;0;0;;2;20630;0;2
18623;0AZ5;EQUI;44;2;;5;31;2;0;0;;;;;
18624;6X8I;F8EM;54,65;2;;5;26;5;0;0;;;47303;1;1
18625;R27I;F8EM;31;1;;9;18;7;0;0;6;;24681;0;0
18626;6X8I;F8EM;73,98;3;;19;42,26;8;0;0;10,18;1;17138;0;1
18627;6X8I;F8EM;75;3;2,75;8;47;4;0;0;10;;39945;0;1
18628;FMVZ;IZIQ;34,8;1;2,7;6;18;1;0;0;8,9;;18012;0;1
18629;6X8I;F8EM;54;1;;35;21;31;0;0;18;;18732;0;3
18630;4T1U;IZIQ;34;1;;23;16;22;0;0;9;;52700;0;0
18631;FMVZ;IZIQ;64;2;;24;36;6;0;0;13;0;12438;0;0
18632;Y04Q;F8EM;68;2;2,6;10;39,3;7;0;0;10,7;2;;;
18633;6X8I;F8EM;222;5;3,76;5;167;1;0;0;32;;24636;1;0
18634;6X8I;F8EM;36,8;1;2,8;16;15;16;0;0;10;;41841;1;0
18635;6X8I;F8EM;30,1;1;2,5;5;15,4;1;0;0;7,1;0;44215;0;0
18636;FEOT;LVBX;63,4;3;3,2;2;45;2;0;0;7,2;1;;;
18637;6X8I;F8EM;104,5;3;2,76;25;51,5;8;0;0;17,6;1;39220;0;1
18638;1ZWP;LVBX;48,5;3;2,5;5;35;3;0;0;5,5;1;;;
18639;3A17;IZIQ;57;3;;5;;4;0;0;;0;26500;0;0
18640;6X8I;F8EM;74;2;2,8;16;39,7;8;0;0;13,6;5;15364;1;1
18641;6X8I;F8EM;123,7;2;;5;;1;0;0;44,7;;36334;0;0
18642;6VBQ;IZIQ;35,65;1;;17;16,66;12;0;0;9,62;;;;
18643;E7X2;IZIQ;31;1;;3;17,2;2;0;0;5,6;1;27736;2;3
18644;6X8I;F8EM;58;2;2,7;12;34;10;0;0;11;;10010;0;1
18645;6X8I;F8EM;84;2;3;11;;2;0;0;;;25754;3;0
18646;NAHQ;9N9J;47;2;2,7;5;32;5;0;0;5,6;1;;;
18647;6X8I;F8EM;94,1;4;;25;;9;0;0;;;38786;0;0
18648;6X8I;F8EM;54;3;2,6;12;33;6;0;0;8;;47266;1;1
18649;T0TI;F8EM;90,5;3;2,5;9;42;2;0;0;8,4;2;;;
18650;6X8I;F8EM;39;1;;13;16;7;0;0;12;;43257;0;0
18651;6X8I;F8EM;96,2;5;;5;59,1;3;0;0;9,9;;;;
18652;6X8I;F8EM;34;1;2,5;9;19;4;0;0;7,2;2;48690;0;0
18653;ZYPN;F8EM;37;1;;5;17,1;2;0;0;8,4;0;;;
18654;6X8I;F8EM;39;1;2,75;14;16;11;0;0;12;2;50737;1;0
18655;ZYPN;F8EM;59;4;2,5;5;;5;0;0;;;;;
18656;8HJY;F8EM;52;2;;3;35;3;0;0;12;0;;;
18657;6X8I;F8EM;53;1;;7;18,3;2;0;0;16,42;0;53520;0;2
18658;6X8I;F8EM;70;2;2,7;25;30;22;0;0;21;2;46530;0;0
18659;6X8I;F8EM;28,6;1;;6;15,3;4;0;0;6,2;1;20865;2;3
18660;TXOA;9N9J;45,5;1;2,5;10;18;10;0;0;14;;;;
18661;4T1U;IZIQ;39,5;1;2,55;10;18,5;1;0;0;10,3;2;61517;0;0
18662;6X8I;F8EM;43,3;2;2,64;5;27;4;0;0;6;;35641;2;3
18663;IVEB;LVBX;50;2;;12;28;9;0;0;11;;;;
18664;FMVZ;IZIQ;70;2;2,8;9;42;7;0;0;11;1;19134;0;0
18665;6X8I;F8EM;48,5;2;2,65;16;27,2;12;0;0;7;;31004;0;0
18666;6X8I;F8EM;53;2;;26;31;17;0;0;8;;15266;0;1
18667;4NDR;IZIQ;44,4;2;;5;;1;0;0;;;;;
18668;6X8I;F8EM;89;2;;9;45,7;8;0;0;16,5;5;32106;0;2
18669;6186;F8EM;54;2;;5;36;1;0;0;8;1;;;
18670;6X8I;F8EM;33;1;;5;18;4;0;0;6;;42539;1;0
18671;0SI2;F8EM;83;2;;9;;3;0;0;;;;;
18672;HM6W;F8EM;38;1;2,8;9;16,4;6;0;0;8,9;;;;
18673;6X8I;F8EM;62;3;2,55;9;32;1;0;0;8;0;36448;1;0
18674;WBH1;9N9J;38;1;2,5;9;18;7;0;0;8;2;;;
18675;6X8I;F8EM;34,2;1;2,75;16;15,6;5;0;0;10,3;;12199;0;1
18676;R9I0;F8EM;41,4;2;;3;28;1;0;0;7;;;;
18677;MHKY;F8EM;57,9;2;2,5;9;32;2;0;0;14,3;2;;;
18678;6X8I;F8EM;133;4;3;7;83;1;0;0;19;;38165;1;1
18679;6X8I;F8EM;57,2;3;2,6;9;40,4;5;0;0;6,1;;28831;0;0
18680;6X8I;F8EM;36,8;1;2,6;10;17,8;6;0;0;8,2;1;36908;0;0
18681;6X8I;F8EM;68;2;2,75;25;30;3;0;0;18;0;36413;0;0
18682;4KU1;F8EM;60;2;2,75;24;32,1;14;0;0;11,8;2;;;
18683;6X8I;F8EM;64;2;2,85;23;45;21;0;0;;1;32161;0;0
18684;6X8I;F8EM;29;1;2,5;9;15;2;0;0;7;;16271;1;1
18685;6X8I;F8EM;65,6;3;2,75;3;48,6;2;0;0;6,6;0;36900;1;3
18686;6X8I;F8EM;32,5;1;2,5;9;17,9;4;0;0;6,3;;20129;1;2
18687;9IOT;EQUI;44;2;;5;29;5;0;0;6;1;;;
18688;6X8I;F8EM;87;3;3;5;63;5;0;0;8;;20508;3;3
18689;6X8I;F8EM;52;2;;5;37;2;0;0;9;0;10292;2;0
18690;6X8I;F8EM;27,9;1;2,7;16;18,9;13;0;0;;;43642;0;0
18691;6X8I;F8EM;81;3;2,85;11;57;2;0;0;20,6;2;23639;0;1
18692;6X8I;F8EM;43,4;2;2,5;5;29,1;5;0;0;5;1;18574;0;2
18693;PJ2I;F8EM;49,2;2;2,5;7;30;7;0;0;7,7;2;;;
18694;6X8I;F8EM;62,1;3;2,6;9;39,5;3;0;0;10;;48374;0;0
18695;6X8I;F8EM;85,1;2;;11;;11;0;0;13,1;;31364;1;0
18696;6X8I;F8EM;48;2;3,05;5;28;2;0;0;11;;14169;0;0
18697;6X8I;F8EM;32;1;2,5;9;18;6;0;0;6;;36294;0;0
18698;6X8I;F8EM;47;2;2,5;5;;1;0;0;;;21971;0;0
18699;6X8I;F8EM;44,2;2;2,5;4;28,4;1;0;0;5,3;;18378;1;0
18700;6X8I;F8EM;91;3;3;4;;2;0;0;;;22491;0;1
18701;6X8I;F8EM;165,2;3;;19;41,1;19;0;0;13,4;;18995;0;0
18702;6X8I;F8EM;33,2;1;2,5;7;16,2;3;0;0;7;1;10147;1;1
18703;6X8I;F8EM;30,5;1;2,55;9;17,9;8;0;0;6;;21324;0;2
18704;6X8I;F8EM;34,8;1;2,5;12;17;8;0;0;7;2;31559;0;0
18705;E66G;F8EM;117;4;2,8;4;56,9;3;0;0;35,9;0;54148;0;0
18706;YVBQ;F8EM;55,5;2;2,5;5;35;5;0;0;8;;45948;1;0
18707;6X8I;F8EM;90;3;3;9;;7;0;0;;;16701;0;0
18708;O5K1;F8EM;43;1;2,7;2;;2;0;0;;;;;
18709;Y04Q;F8EM;45,7;2;2,55;9;28,7;6;0;0;6,9;;;;
18710;FJEG;F8EM;32;1;2,5;5;19;5;0;0;5,5;;24030;0;1
18711;LV8Y;F8EM;36;1;2,7;5;17,5;1;0;0;9;;;;
18712;VLGF;F8EM;68,5;2;3,3;6;30;6;0;0;19;3;18879;0;1
18713;6X8I;F8EM;240;4;3,69;6;;4;0;0;15;1;22633;1;0
18714;6X8I;F8EM;57;2;3;7;40;2;0;0;8,5;;10631;1;0
18715;6X8I;F8EM;67;2;2,8;18;33;3;0;0;11,4;2;18428;1;1
18716;6X8I;F8EM;49,4;1;;16;17,5;3;0;0;10,4;;25108;0;0
18717;H8WO;F8EM;73;3;2,5;5;42,4;2;0;0;8,2;2;;;
18718;6X8I;F8EM;60,1;3;2,5;9;43,1;2;0;0;6,2;;47930;0;0
18719;6X8I;F8EM;63;2;2,7;19;35;3;0;0;14;2;32605;0;1
18720;4T1U;IZIQ;38;1;2,55;26;15;23;0;0;14;1;52768;0;0
18721;6X8I;F8EM;29,6;1;2,5;5;15;4;0;0;7;;44821;0;0
18722;6X8I;F8EM;60;2;;25;29;7;0;0;11;1;16749;1;0
18723;N237;F8EM;63,1;3;;12;39,1;7;0;0;7,9;0;;;
18724;4KU1;9N9J;82,1;3;2,75;23;40,95;15;0;0;20,38;;;;
18725;VLGF;F8EM;30;1;;4;16,5;1;0;0;5,5;;14758;1;0
18726;6X8I;F8EM;60,1;2;;7;31,5;4;0;0;9,1;;9717;2;0
18727;6X8I;F8EM;86;3;3,2;5;62;5;0;0;8,8;;23385;1;1
18728;PI0K;IZIQ;39,2;1;2,5;4;17,5;2;0;0;8,4;1;;;
18729;6X8I;F8EM;29,7;1;;23;18,5;5;0;0;;2;42615;0;0
18730;Y04Q;F8EM;23,7;0;;3;19,8;1;0;0;;2;;;
18731;E7X2;IZIQ;38;1;2,55;10;18,3;9;0;0;8,4;1;28397;0;0
18732;4KU1;9N9J;22;1;;10;15;6;0;0;;0;;;
18733;0SI2;F8EM;38,5;1;3,5;6;19;2;0;0;9;;;;
18734;Y04Q;F8EM;47;1;2,75;17;18,15;15;0;0;15,6;1;;;
18735;6X8I;F8EM;82;3;2,8;8;44,5;2;0;0;17;2;23900;1;1
18736;6X8I;F8EM;115;4;3,8;5;87;3;0;0;9;;23832;3;3
18737;6X8I;F8EM;42;1;;5;20;2;0;0;8;;15974;0;0
18738;ZF7I;EQUI;46,4;2;;5;;4;0;0;;;;;
18739;KPES;EL2E;42;2;;5;;4;0;0;;;;;
18740;6X8I;F8EM;58;3;;5;38;4;0;0;7;1;17105;1;0
18741;E7X2;IZIQ;86,7;2;;5;60;3;0;0;12,2;;28815;0;1
18742;6X8I;F8EM;32;1;2,6;25;16;19;0;0;8,7;2;43371;0;0
18743;4KU1;F8EM;38;1;;17;17,6;7;0;0;11,5;1;;;
18744;6X8I;F8EM;107;3;2,7;25;54;12;0;0;29;1;37948;0;0
18745;6X8I;F8EM;45,3;1;2,55;16;17;15;0;0;12,5;1;25987;1;0
18746;RF1K;IZIQ;38;2;2,5;2;26;1;0;0;7;;;;
18747;6X8I;F8EM;83;2;2,7;10;34;1;0;0;13;;20600;0;0
18748;A7AP;F8EM;46,6;3;2,5;5;32,4;1;0;0;5,1;;;;
18749;6X8I;F8EM;32;1;2,8;17;;15;0;0;;;10207;0;0
18750;6X8I;F8EM;34,5;1;2,8;25;24;20;0;0;8,8;1;39141;0;0
18751;6X8I;F8EM;73;2;3,25;5;40;3;0;0;11;1;24423;1;0
18752;6X8I;F8EM;45;2;2,5;5;27;4;0;0;7,2;1;47107;0;1
18753;6X8I;F8EM;60;3;2,5;9;39;5;0;0;6;5;49928;1;0
18754;6X8I;F8EM;65,8;2;2,6;10;31,6;10;0;0;14,4;2;30630;1;3
18755;6X8I;F8EM;42,8;1;2,7;25;15;15;0;0;9;1;51514;0;1
18756;6X8I;F8EM;39,1;1;2,6;25;17,2;21;0;0;10,2;1;15533;1;1
18757;6X8I;F8EM;92;2;3,6;6;39;4;0;0;30;0;19979;2;3
18758;6X8I;F8EM;61;3;2,5;9;43,8;4;0;0;6;2;12815;1;0
18759;6X8I;F8EM;40;2;2,6;16;17,3;15;0;0;13;2;12507;0;1
18760;E66G;F8EM;78;2;2,8;4;42;2;0;0;14;0;52873;0;1
18761;6X8I;F8EM;70;3;3,07;6;49;4;0;0;9;;30491;1;1
18762;Y04Q;F8EM;43,75;2;;3;33;3;0;0;6;;;;
18763;FMVZ;IZIQ;39,6;1;;4;18;3;0;0;7;1;17409;0;0
18764;6X8I;F8EM;57;1;2,7;10;24;8;0;0;14;0;24281;1;2
18765;6X8I;F8EM;38,72;1;;23;14,08;6;0;0;9,91;;22425;0;2
18766;6X8I;F8EM;33;1;2,5;16;14,6;16;0;0;9;;46110;1;0
18767;6X8I;F8EM;59,2;3;2,5;5;44,6;2;0;0;6,4;;27289;0;1
18768;6X8I;F8EM;42;1;;25;19;25;0;0;;0;13305;0;2
18769;6X8I;F8EM;85;3;2,8;16;43,7;4;0;0;13,7;2;11819;0;0
18770;6X8I;F8EM;125;3;2,91;6;73,9;6;0;0;9,7;1;33173;3;3
18771;6X8I;F8EM;55,7;2;3;5;35,1;3;0;0;8,1;1;21868;3;0
18772;6X8I;F8EM;51,2;1;2,84;17;20;15;0;0;12;2;33557;0;1
18773;6X8I;F8EM;57,1;2;;10;29,6;1;0;0;11,4;0;34728;1;3
18774;6X8I;F8EM;44;2;2,5;5;30;3;0;0;7;;45169;0;0
18775;6X8I;F8EM;49,2;4;2,5;5;37,3;5;0;0;5,3;;12686;2;1
18776;6X8I;F8EM;78;4;2,6;9;54,7;1;0;0;10,4;1;13529;0;0
18777;6X8I;F8EM;74,4;3;;10;42,6;3;0;0;8,8;0;50355;0;0
18778;WG62;F8EM;46,6;2;2,6;5;27,4;3;0;0;8,6;1;;;
18779;LV8Y;F8EM;52;2;2,5;5;32;1;0;0;8;1;;;
18780;187Y;IZIQ;35;1;;17;;2;0;0;;;;;
18781;6X8I;F8EM;43;1;2,55;10;18,3;6;0;0;10;2;36652;0;2
18782;4KU1;9N9J;25;0;;22;17;19;0;1;;1;;;
18783;6X8I;F8EM;38,4;1;2,55;16;18;11;0;0;9;2;51423;0;0
18784;4T1U;IZIQ;38,5;1;;27;14,9;10;0;0;12,5;;52611;0;0
18785;7HF5;9N9J;55,1;2;2,7;3;27,7;1;0;0;9,8;;;;
18786;6X8I;F8EM;40;1;2,6;16;21;7;0;0;7;0;48092;0;0
18787;6X8I;F8EM;47;2;3;5;28;1;0;0;8;;14473;0;0
18788;6X8I;F8EM;43,7;2;;5;28;3;0;0;5,2;0;30218;0;1
18789;H8WO;F8EM;45,25;2;;5;30,35;3;0;0;5,31;1;;;
18790;6X8I;F8EM;197,2;5;3,78;5;145,4;3;0;0;17,5;0;24089;1;2
18791;6X8I;F8EM;52,9;1;2,8;12;16,3;12;0;0;13,4;2;34530;0;1
18792;6X8I;F8EM;57,5;3;2,6;5;42,2;3;0;0;5,3;;40319;1;0
18793;6X8I;F8EM;70;3;3,2;6;50;2;0;0;10;;19729;1;2
18794;6X8I;F8EM;54,9;2;;9;27,7;1;0;0;11,3;;34726;0;0
18795;6VBQ;IZIQ;63;3;2,5;12;46;5;0;0;6,5;;;;
18796;T7U7;F8EM;55;3;2,6;3;38;3;0;0;7,8;2;;;
18797;Y04Q;F8EM;62;2;2,8;4;29;3;0;0;11;1;;;
18798;187Y;IZIQ;64;3;2,52;6;41;3;0;0;10;;;;
18799;6X8I;F8EM;45;2;;5;29;5;0;0;6;0;11020;0;0
18800;O5K1;F8EM;52,7;2;2,5;5;29,7;5;0;0;8,3;1;;;
18801;6X8I;F8EM;77;3;3;5;45;2;0;0;15;;25931;2;1
18802;6X8I;F8EM;44;2;;5;27;5;0;0;7,1;0;45296;0;0
18803;6X8I;F8EM;51,5;2;3;5;25;3;0;0;5,8;;31887;0;2
18804;6X8I;F8EM;53;3;;9;35,3;9;0;0;6,3;;13313;1;0
18805;6X8I;F8EM;38;1;;21;25;14;0;0;7;1;10663;0;0
18806;187Y;IZIQ;57;2;;27;31;17;0;0;12;;;;
18807;GOET;F8EM;78;3;2,8;4;;3;0;0;;1;;;
18808;W0ZR;F8EM;54,8;2;;5;28,9;3;0;0;8,7;;;;
18809;6X8I;F8EM;44,5;1;;9;;2;0;0;;0;23629;1;0
18810;6X8I;F8EM;65,6;2;4;4;;1;0;0;10,2;;24721;1;3
18811;6X8I;F8EM;58;2;2,7;17;34;11;0;0;12;2;39197;1;0
18812;6X8I;F8EM;43,6;1;2,75;23;18,8;14;0;0;10,5;0;37625;0;0
18813;6X8I;F8EM;72;3;;13;43;3;0;0;8,5;;10958;0;0
18814;FM89;9N9J;31;1;2,5;5;16;1;0;0;7,1;;;;
18815;6X8I;F8EM;76;3;3,15;4;49,3;4;0;0;11,5;;20631;1;2
18816;R27I;F8EM;32,5;1;2,6;9;17;9;0;0;6,3;;24675;0;0
18817;6X8I;F8EM;34;1;2,5;16;17;16;0;0;7,1;1;14638;1;2
18818;6X8I;F8EM;42;1;;25;14;11;0;0;12;;39141;0;0
18819;6X8I;F8EM;50,2;2;2,6;9;30,6;5;0;0;9;;13727;0;0
18820;VW0U;EQUI;44;2;2,7;5;28;1;0;0;6;;;;
18821;C6HK;EQUI;36,1;1;;5;18;1;0;0;8;1;;;
18822;Y04Q;F8EM;40,46;1;;10;15,89;7;0;0;11,26;1;;;
18823;4T1U;IZIQ;38;1;;27;17;22;0;0;11;1;54386;0;1
18824;R9I0;F8EM;43,7;2;2,5;5;31,5;2;0;0;5,5;1;;;
18825;6X8I;F8EM;79,88;3;3;4;49,3;2;0;0;10,1;4;44870;0;0
18826;6X8I;F8EM;38;1;2,65;18;19,3;4;0;0;10,6;2;9354;1;1
18827;6X8I;F8EM;64;2;3,5;5;42;5;0;0;12;;19526;2;3
18828;6X8I;F8EM;54;2;;25;;4;0;0;;;11405;0;1
18829;6X8I;F8EM;65;2;2,7;16;30;14;0;0;8;0;48685;0;0
18830;6X8I;F8EM;78;3;;5;43;3;0;0;13,5;;47161;1;1
18831;6X8I;F8EM;42,2;1;;17;18,5;5;0;0;8,6;;9226;1;0
18832;6X8I;F8EM;284;4;;;104,76;6;0;0;14,77;0;19095;0;0
18833;6X8I;F8EM;31;1;2,5;5;19;2;0;0;5,6;;10966;0;0
18834;6X8I;F8EM;109;3;3;4;54;1;0;0;17;;43758;1;2
18835;YVBQ;F8EM;37;1;;6;18,6;2;0;0;8,4;0;46151;1;1
18836;0SI2;F8EM;56,5;2;;5;33;3;0;0;8,5;0;;;
18837;6X8I;F8EM;30;1;2,55;5;15,5;1;0;0;6;0;46811;0;0
18838;6X8I;F8EM;58;1;;9;19,8;9;0;0;11,3;;23900;1;1
18839;6X8I;F8EM;118;3;;9;65,8;3;0;0;17,4;;27052;1;1
18840;6X8I;F8EM;56;2;;10;30;7;0;0;8;0;34416;0;1
18841;OS7Y;EQUI;48,3;2;2,5;5;;1;0;0;;;;;
18842;K9HS;LVBX;32,2;1;2,5;5;18,5;3;0;0;5,4;;;;
18843;TXOA;9N9J;48,2;2;2,5;5;27,4;2;0;0;7,7;3;;;
18844;6X8I;F8EM;29,4;1;;9;16;4;0;0;7;0;17186;1;0
18845;6X8I;F8EM;68,4;2;3,06;17;33,6;13;0;0;13;2;18140;1;2
18846;LVZR;EQUI;36;1;2,55;5;17;4;0;0;9;;;;
18847;187Y;IZIQ;52;2;;17;;15;0;0;;;;;
18848;6X8I;F8EM;270;16;3;4;180;4;0;0;13;1;23575;1;0
18849;6X8I;F8EM;53,5;2;2,5;14;33,1;2;0;0;7,3;1;17135;0;0
18850;3I7C;F8EM;45;3;;2;31;1;0;0;;0;47986;0;0
18851;FJEG;F8EM;49;2;;12;31;9;0;0;7;;27203;0;1
18852;6X8I;F8EM;129;3;;5;57,2;5;0;0;18;;17502;1;3
18853;R27I;F8EM;32,5;1;2,6;9;17,8;4;0;0;6,4;;24675;0;0
18854;6X8I;F8EM;97,9;3;;14;55,6;9;0;0;12;1;35869;0;2
18855;4KU1;F8EM;35;1;;18;16;18;0;0;8;1;;;
18856;6X8I;F8EM;56;2;2,6;13;32;10;0;0;11;1;35217;0;1
18857;6X8I;F8EM;56,9;2;2,86;15;35,3;12;0;0;9,3;2;17284;1;2
18858;FEOT;LVBX;44;2;2,6;2;28;2;0;0;6;;;;
18859;6X8I;F8EM;42;2;2,5;5;27,2;3;0;0;5;;11522;0;0
18860;6X8I;F8EM;34,4;1;;5;15,5;2;0;0;8,4;;24745;1;0
